title,image,summary,slug,syllabus,affiliates,tags,tracks,level,provider
Why Do People Migrate? Facts,https://view.vzaar.com/11945924/image,"Migration often makes headlines; it’s become a key issue of politicians worldwide. But what is the reality of migration? This course will introduce you to key challenges of irregular migration and asylum seeking worldwide. You’ll look at key cases from around the globe, including asylum seekers arriving in Europe via the Mediterranean and Syrian refugees in Turkey, Central American labour migration to the USA and the Rohingya refugee challenge in Southeast Asia.",https://www.futurelearn.com/courses/migration-facts?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-YsBuWqzK0.7Gw4L3rysRJg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Positive Parenting After Separation,https://view.vzaar.com/11870663/image,"Millions of children worldwide are being raised in families in which their parents are no longer together due to separation or divorce. These family circumstances can be hard for children, particularly when their parents are struggling to co-parent.",https://www.futurelearn.com/courses/positive-parenting?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-9xIKPwXjHeEy.CRdi9qMDQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
Introduction to Psychology: Sensation and Perception,https://view.vzaar.com/13908206/image,How do our sensory systems work together to help us understand the world and somebody else’s behaviour?,https://www.futurelearn.com/courses/sensation-perception?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-G1xlKDJ_e19CXmmxnNNJtg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Data Science for Healthcare: Using Real World Evidence,https://view.vzaar.com/13908206/image,"Real world data (RWD) is the huge quantity of data that falls outside the boundaries of controlled clinical trials, data that is increasingly used to inform decisions in healthcare. Real world evidence (RWE), is the conclusions drawn from this data.",https://www.futurelearn.com/courses/data-science-real-world-evidence?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-NduB19NXDEjIOBp7oxdFhg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Supporting Adolescent Learners: Social and Emotional Wellbeing,https://view.vzaar.com/15360975/image,"A large and growing body of research shows that adolescents who score high on social and emotional wellbeing report improved grades, better relationships, less trouble at school and a lesser likelihood of emotional problems.",https://www.futurelearn.com/courses/supporting-adolescent-learners?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-1Kt9wYTaKwFN5BtV_.A9eA,nan,[],[],[],Beginner/Intermediate,FutureLearn
Perioperative Medicine in Action,https://view.vzaar.com/10085329/image,Too many patients die or suffer prolonged complications following surgery.,https://www.futurelearn.com/courses/perioperative-medicine?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-papwajzk75WFD7.vziVgFw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Modern Empowerment in the Workplace,https://view.vzaar.com/10085329/image,The 21st century has seen a transformation of work and the workplace.,https://www.futurelearn.com/courses/workplace-empowerment?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-Eiv0KIwPVmY0nbllpKO5zw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Healthcare Research: For Healthcare Professionals,https://view.vzaar.com/10085329/image,"Research is a vital part of healthcare. It underpins best practice, provides evidence for national and international guidelines, and ultimately improves outcomes for patients. This online course provides an introduction to healthcare research.",https://www.futurelearn.com/courses/healthcare-research?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-KI45P5m5t6NRFtrGprjg7A,nan,[],[],[],Beginner/Intermediate,FutureLearn
Clinical Supervision for Health Professionals,https://view.vzaar.com/13644385/image,"What does it take to become an effective clinical supervisor? This course introduces you to the skills and tools you need to approach your supervisory responsibilities with more confidence. You’ll explore the core principles of learning and teaching in a clinical setting, and understand how to create optimal learning environments. You’ll find out how to compose constructive feedback and communicate it to students effectively. You’ll learn how to apply key strategies to your own practice, so your students experience a productive and successful clinical placement.",https://www.futurelearn.com/courses/clinical-supervision-health?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-cFdi.1usou8OSSu4SfZEWg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Business Model Thinking,https://view.vzaar.com/13644385/image,Do you have a business idea? Can your idea make a difference?,https://www.futurelearn.com/courses/business-model-thinking?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-2WdUvnx77gORXBp5OLco_g,nan,[],[],[],Beginner/Intermediate,FutureLearn
Beyond Diagnosis: Is Psychiatric Diagnosis helpful?,https://view.vzaar.com/13644385/image,"The issue of medical diagnosis in mental health has always been contentious, with many professionals questioning the reliability and validity of psychiatric diagnosis.",https://www.futurelearn.com/courses/beyond-diagnosis?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-qplCbW4iTd3iwNi2caFk3Q,nan,[],[],[],Beginner/Intermediate,FutureLearn
Global Issues in the Construction Industry,https://view.vzaar.com/13644385/image,"A construction manager needs to ensure that projects are completed safely, timely and within budget. For this main reason, effective planning and research are crucial.",https://www.futurelearn.com/courses/global-issues-construction?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-3oq2jPCsoD.IHigOjIkalw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Emotional Intelligence at Work,https://view.vzaar.com/13644385/image,On this course you will explore how emotional intelligence influences not only our relationships with others but also with ourselves.,https://www.futurelearn.com/courses/emotional-intelligence-at-work?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-3Me8xdI_xXvd8mYMufWX0A,nan,[],[],[],Beginner/Intermediate,FutureLearn
Basics of Network Security,https://view.vzaar.com/13644385/image,"On this course you will examine the theory and practice of network fundamentals from the defender’s and attacker’s perspectives. You will have the opportunity to use tools for networking that allow you to query services, test routing and more. At the end of the course, you will have the opportunity to challenge yourself to a network security boot camp – can you work with a virtual networked device to make it secure?",https://www.futurelearn.com/courses/network-security-basics?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-69muYkeULpucAoinPA63Pw,nan,[],[],[],Beginner/Intermediate,FutureLearn
The Importance of Project Management in the Global Construction Industry,https://view.vzaar.com/13644385/image,This course is designed to provide you with a broad overview of the make-up of a project and the fundamental activities that take place in construction project management.,https://www.futurelearn.com/courses/importance-of-project-management-in-global-construction?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-3.ZPOAqJRnfUxreWQNQSfw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Social Wellbeing,https://view.vzaar.com/7063161/image,"Since the financial crisis, there has been an increased interest in moving away from GDP and wealth as measures of national and individual performance. Instead, more explicit attention is being paid to wellbeing around the world, and how we can promote it at individual, local, national and international levels.",https://www.futurelearn.com/courses/social-wellbeing?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-KQir0fFDEh1Q3uB55tipxA,nan,[],[],[],Beginner/Intermediate,FutureLearn
Social Business: a Sustainable Way to Face the Most Pressing Needs of Our Time,https://view.vzaar.com/9918133/image,This free online course focuses on the concept of Social Business and the main variables that we need to take into account when creating a Social Business.,https://www.futurelearn.com/courses/social-business?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-9cVrtjDfznYlK70Fblqllg,nan,[],[],[],Beginner/Intermediate,FutureLearn
The Future of Farming: Exploring Climate Smart Agriculture,https://view.vzaar.com/8670238/image,Global warming is a reality so it’s vital our societies and industries respond to the changing climate. Can farming meet this challenge?,https://www.futurelearn.com/courses/climate-smart-agriculture?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-dwDx3BFxGTFDnDo9D9G9jA,nan,[],[],[],Beginner/Intermediate,FutureLearn
Supercomputing,https://view.vzaar.com/8721888/image,"Today’s supercomputers are the most powerful calculating machines ever invented, capable of performing more than a thousand million million calculations every second. This gives scientists and engineers a powerful new tool to study the natural world – computer simulation.",https://www.futurelearn.com/courses/supercomputing?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-6giRXG0Jr6NlsL2NE0PIqg,nan,[],[],[],Beginner/Intermediate,FutureLearn
More Data Mining with Weka,https://view.vzaar.com/9718821/image,"This course introduces advanced data mining skills, following on from Data Mining with Weka. You’ll process a dataset with 10 million instances. You’ll mine a 250,000-word text dataset. You’ll analyze a supermarket dataset representing 5000 shopping baskets. You’ll learn about filters for preprocessing data, selecting attributes, classification, clustering, association rules, cost-sensitive evaluation. You’ll meet learning curves and automatically optimize learning parameters. Weka originated at the University of Waikato in NZ, and Ian Witten has authored a leading book on data mining.",https://www.futurelearn.com/courses/more-data-mining-with-weka?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-cXw4r73TmjdvLb_A7JX5Ug,nan,[],[],[],Beginner/Intermediate,FutureLearn
The Role of Personal Assistants in Disability Support,https://view.vzaar.com/14317952/image,"Disabled people can now receive funding from their local authority to employ a personal assistant. While this gives them more personalised care in their own home, it also turns them into an employer.",https://www.futurelearn.com/courses/personal-assistants-disability-support?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-cLtvJ46J9J2_OuV7I5.Z3Q,nan,[],[],[],Beginner/Intermediate,FutureLearn
Understanding Energy Storage: The Battery Revolution,https://view.vzaar.com/14707383/image,"With more energy coming from renewable sources and a rising demand for stable energy supply, the world needs flexible energy storage. Batteries might be the answer.",https://www.futurelearn.com/courses/energy-storage?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-JL1C_sCK8Xq.6KPH7f_GAA,nan,[],[],[],Beginner/Intermediate,FutureLearn
Introduction to Building Information Modelling,https://view.vzaar.com/14707383/image,"Building Information Modelling (BIM) is a process that encourages collaborative working. Why is it important? Why is the industry looking towards BIM and what historical issues does it aim to relieve? This course will help you develop a better understanding of BIM, the role it plays within the industry, and act as a gateway to further study in Construction Management and BIM.",https://www.futurelearn.com/courses/building-information-modelling?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-AoX9PtIq34PryvCaaRFH4Q,nan,[],[],[],Beginner/Intermediate,FutureLearn
An Introduction to the Assessment of People at Work,https://view.vzaar.com/14707383/image,Why do we assess people at work? How do we do it?,https://www.futurelearn.com/courses/introduction-to-assessment-of-people-at-work?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-s4QPnpMPwZUs0OicvcBZRw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Cultural Diplomacy,https://view.vzaar.com/15396647/image,What does cultural diplomacy mean? How does it work in practice? What effect does it have in today’s world? Get the answers with this introduction to cultural diplomacy.,https://www.futurelearn.com/courses/cultural-diplomacy?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-BgZ7JbURnp9TD44wEhpb5A,nan,[],[],[],Beginner/Intermediate,FutureLearn
Improving Your Image: Dental Photography in Practice,https://view.vzaar.com/2925747/image,"This course will cover all aspects of the use of digital photography in dental practice: intra-oral, extra-oral, and portraits. You will be taken from the basics of choosing correct equipment and setting it up, to optimum settings, techniques for consistent imaging and the safe storage of images.",https://www.futurelearn.com/courses/dental-photography-in-practice?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-YcI0RH7n7zpupPxIhxUleQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
"Crime, Justice and Society",https://view.vzaar.com/9131994/image,What should the role of the police be? How do victims experience criminal justice? Are there alternative responses to crime instead of prosecution and conviction?,https://www.futurelearn.com/courses/crime-justice-society?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-PD.IoNoLOZV.Z5gRrdAVTw,nan,[],[],[],Beginner/Intermediate,FutureLearn
An Introduction to Financial Management in Construction,https://view.vzaar.com/9131994/image,Which projects should a firm or individual invest their money? How can you find out a company’s profit at the end of the year? How should this investment be financed? How can you tell how healthy a company is?,https://www.futurelearn.com/courses/introduction-to-financial-management-in-construction-and-basic-accounting-conventions?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-G4gLQZimdvgiM32fTCIJJg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Mario Botta: To Be an Architect,https://view.vzaar.com/15132431/image,Get an introduction to the architecture of Mario Botta - one of the most famous contemporary architects - with this online course from USI Università della Svizzera italiana.,https://www.futurelearn.com/courses/mario-botta-architect?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-z9clPgQZMXMkgQk3aJrwfw,nan,[],[],[],Beginner/Intermediate,FutureLearn
The Power of Data in Health and Social Care,https://view.vzaar.com/13743651/image,"Data can be powerful in health and social care. It can be used to develop new services, influence strategies, inform budget decisions and optimise processes and policy.",https://www.futurelearn.com/courses/data-for-health-and-care?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-__MLz4H2JsQS9Rq0wgf_0w,nan,[],[],[],Beginner/Intermediate,FutureLearn
Inspiring Young People In STEM: Resources and Diversity,https://view.vzaar.com/12389202/image,"Increasing diversity in science, technology, engineering and mathematics is vital, it’s the only way STEM industries can ensure they are addressing the full range of the world’s problems. So how do we improve diversity? One answer: working with young people.",https://www.futurelearn.com/courses/stem-volunteering-resourcing-diversity?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-LnqyFlYw_Zd1txpkmqVPcA,nan,[],[],[],Beginner/Intermediate,FutureLearn
Managing My Money for Young Adults,https://view.vzaar.com/12389202/image,"Despite the introduction of mandatory personal finance education in UK secondary schools, those aged 18-24 are one of the age groups most likely to be in debt – representing over a fifth of the UK’s debt-burdened population.",https://www.futurelearn.com/courses/managing-my-money-young-adults?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-nJPA2GUUk9j1X.A_1sPgPg,nan,[],[],[],Beginner/Intermediate,FutureLearn
Robotic Vision: Processing Images,https://view.vzaar.com/12389202/image,"Programming a robot to see requires knowing the principles of vision, mathematical knowledge and programming skills. We explore how computers process images, learning the operations required to process an image using MATLAB.",https://www.futurelearn.com/courses/robotic-vision-processing-images?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-aVfNVtcmJU8Cm4FEVpK9eg,nan,[],[],[],Beginner/Intermediate,FutureLearn
TESOL Strategies: Supporting ESL Students in Mainstream Classrooms,https://view.vzaar.com/13252318/image,"With increased migration and refugee flows, most teachers are encountering increasingly diverse students in their mainstream classrooms. This course is designed for teachers at all levels, working with language learners across the curriculum.",https://www.futurelearn.com/courses/tesol-strategies?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-rJRJfPYcvrYsGhXiYYa1Aw,nan,[],[],[],Beginner/Intermediate,FutureLearn
"Emergency Management: Risk, Incidents and Leadership",https://view.vzaar.com/13252318/image,Emergency managers understand the importance of managing risks during dynamic incidents.,https://www.futurelearn.com/courses/risk-incidents-leadership?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-9Jid8ajgIkkg1nQ15PdtjQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
The Secret Power of Brands,https://view.vzaar.com/9541059/image,"Brands are the most potent commercial and cultural force on the planet. Think McDonald’s, Apple, Manchester United, Tate, Google or Harry Potter. Get under the skin of such brands, and ask how and why they become so powerful.",https://www.futurelearn.com/courses/the-secret-power-of-brands?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-kM9scsI2a2OfkoiVlJxkLw,nan,[],[],[],Beginner/Intermediate,FutureLearn
Nursing in Crisis? Exploring Current Challenges,https://view.vzaar.com/9541059/image,"Nurses play an important role in providing healthcare around the world and, in some countries, form more than 50% of the healthcare workforce. Yet, there is a global shortage with international organisations citing working conditions and image as contributing factors to nurses leaving the profession and to their initial recruitment.",https://www.futurelearn.com/courses/nursing-in-crisis?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-jVSA3AVIQ5EC7p7u6QIJIQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
The Global Business Environment: Evolution and Dynamics,https://view.vzaar.com/9541059/image,Recent decades have witnessed the globalisation of the business environment. This development has sponsored enormous opportunities but complicated the risks associated with business operations. This course will cover how changing realities transform companies.,https://www.futurelearn.com/courses/business-environment?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-QFBfCrOwvL65vNg.wOfFFA,nan,[],[],[],Beginner/Intermediate,FutureLearn
Introduction to Emergency Planning and Preparedness,https://view.vzaar.com/9541059/image,"When preparing a community for an incident, creating plans for identified risks and implementing mitigation measures is key.",https://www.futurelearn.com/courses/emergency-planning-preparedness?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-6BQ7juVbTKV2.Xoyodn_PQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
Good Practice in Autism Education,https://view.vzaar.com/15091428/image,"Currently there are many modalities of schooling for students with autism, including general special schools, autism-specific special schools, autism units within mainstream schools and being in a mainstream classroom.",https://www.futurelearn.com/courses/autism-education?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-V4nU0JKlX8FdN2end1t17A,nan,[],[],[],Beginner/Intermediate,FutureLearn
Exploring Japanese Avant-garde Art Through Butoh Dance,https://view.vzaar.com/14774674/image,"Butoh dance is practiced and researched globally, but the work of its founder, Hijikata Tatsumi, is relatively unknown. This is in part because archival materials necessary to learning about Hijikata’s butoh are not widely disseminated.",https://www.futurelearn.com/courses/japanese-avant-garde-art-butoh?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-1JmkRCLgG5X6eVjNMw23nw,nan,[],[],[],Beginner/Intermediate,FutureLearn
An Introduction to Cryptography,https://view.vzaar.com/14774674/image,Is it possible to prove the security of encrypted data? Will every algorithm fail given sufficient time or computing power?,https://www.futurelearn.com/courses/cryptography?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-ByMwqDB6GkRN9IDiKHvl6w,nan,[],[],[],Beginner/Intermediate,FutureLearn
Develop Your Cultural Intelligence,https://view.vzaar.com/14774674/image,"In a globalised world, workplaces are increasingly filled with a mix of people from a wide variety of places, with a mix of cultures. Good cultural intelligence (CQ) - the ability to work effectively across cultures - is vital.",https://www.futurelearn.com/courses/develop-cultural-intelligence?utm_campaign=Courses+feed&utm_medium=courses-feed&utm_source=courses-feed&utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3347507:Class+Central&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=SAyYsTvLiGQ&ranSiteID=SAyYsTvLiGQ-8zb7cAUQKfdXYfa9jEw1GQ,nan,[],[],[],Beginner/Intermediate,FutureLearn
